2010/08/26  04:42:53.819 GPS+X
2010/08/26  04:49:53.833 GPS-X
2010/08/26  04:57:23.861 GPS+X
2010/08/26  05:04:23.859 GPS-X
2010/08/26  05:11:23.878 GPS+X
2010/08/26  05:17:23.858 GPS-X
2010/08/26  05:23:23.866 GPS+X
2010/08/26  05:30:23.888 GPS-X
2010/08/26  05:37:23.895 GPS+X
2010/08/26  05:44:23.909 GPS-X
2010/08/26  05:51:23.899 GPS+X
2010/08/26  05:59:23.902 GPS-X
2010/08/26  06:06:23.916 GPS+X
2010/08/26  06:12:23.944 GPS-X
2010/08/26  06:18:23.937 GPS+X
2010/08/26  06:24:53.935 GPS-X
2010/08/26  06:32:23.978 GPS+X
2010/08/26  06:39:23.948 GPS-X
2010/08/26  06:46:23.985 GPS+X
2010/08/26  06:53:23.958 GPS-X
2010/08/26  06:59:23.970 GPS+X
2010/08/26  07:05:23.992 GPS-X
2010/08/26  07:12:24.009 GPS+X
2010/08/26  07:19:24.011 GPS-X
2010/08/26  07:26:24.003 GPS+X
2010/08/26  07:33:54.008 GPS-X
2010/08/26  07:41:24.021 GPS+X
2010/08/26  07:48:24.027 GPS-X
2010/08/26  07:53:54.047 GPS+X
2010/08/26  08:00:24.057 GPS-X
2010/08/26  08:07:24.051 GPS+X
2010/08/26  08:14:54.054 GPS-X
2010/08/26  08:22:03.980 GPS+X
2010/08/26  08:28:54.067 GPS-X
2010/08/26  08:35:34.006 GPS+X
2010/08/26  08:41:24.083 GPS-X
2010/08/26  08:47:54.093 GPS+X
2010/08/26  08:54:54.099 GPS-X
2010/08/26  09:01:54.100 GPS+X
2010/08/26  09:08:54.102 GPS-X
2010/08/26  09:16:24.127 GPS+X
2010/08/26  09:23:24.134 GPS-X
2010/08/26  09:29:24.147 GPS+X
2010/08/26  09:35:54.136 GPS-X
2010/08/26  09:42:54.153 GPS+X
2010/08/26  09:49:54.156 GPS-X
2010/08/26  09:57:24.165 GPS+X
2010/08/26  10:04:34.112 GPS-X
2010/08/26  10:11:24.186 GPS+X
2010/08/26  10:17:24.197 GPS-X
2010/08/26  10:23:24.195 GPS+X
2010/08/26  10:29:54.208 GPS-X
2010/08/26  10:36:54.215 GPS+X
2010/08/26  10:44:24.230 GPS-X
2010/08/26  10:51:54.225 GPS+X
2010/08/26  10:58:54.242 GPS-X
2010/08/26  11:04:54.246 GPS+X
2010/08/26  11:11:24.264 GPS-X
2010/08/26  11:17:54.261 GPS+X
2010/08/26  11:24:54.270 GPS-X
2010/08/26  11:32:24.281 GPS+X
2010/08/26  11:39:54.291 GPS-X
2010/08/26  11:46:54.299 GPS+X
2010/08/26  11:53:24.321 GPS-X
2010/08/26  11:59:24.323 GPS+X
2010/08/26  12:05:24.333 GPS-X
2010/08/26  12:12:24.333 GPS+X
2010/08/26  12:19:24.347 GPS-X
2010/08/26  12:26:54.358 GPS+X
2010/08/26  12:34:24.367 GPS-X
2010/08/26  12:40:54.366 GPS+X
2010/08/26  12:47:24.372 GPS-X
2010/08/26  12:53:24.390 GPS+X
2010/08/26  13:00:24.406 GPS-X
2010/08/26  13:07:24.401 GPS+X
2010/08/26  13:14:54.412 GPS-X
2010/08/26  13:22:24.434 GPS+X
2010/08/26  13:29:24.436 GPS-X
2010/08/26  13:35:24.446 GPS+X
2010/08/26  13:41:24.440 GPS-X
2010/08/26  13:47:54.451 GPS+X
2010/08/26  13:54:54.461 GPS-X
2010/08/26  14:02:24.468 GPS+X
2010/08/26  14:09:24.472 GPS-X
2010/08/26  14:16:54.471 GPS+X
2010/08/26  14:23:24.492 GPS-X
2010/08/26  14:29:24.495 GPS+X
2010/08/26  14:35:54.505 GPS-X
2010/08/26  14:42:24.516 GPS+X
2010/08/26  14:49:54.524 GPS-X
2010/08/26  14:57:24.522 GPS+X
2010/08/26  15:04:24.534 GPS-X
2010/08/26  15:11:24.541 GPS+X
2010/08/26  15:17:54.547 GPS-X
2010/08/26  15:24:50.480 GPS+X
2010/08/26  15:31:20.486 GPS-X
2010/08/26  15:38:20.493 GPS+X
2010/08/26  15:45:20.504 GPS-X
2010/08/26  15:51:50.519 GPS+X
2010/08/26  15:58:50.522 GPS-X
2010/08/26  16:05:20.524 GPS+X
2010/08/26  16:12:20.543 GPS-X
2010/08/26  16:19:20.547 GPS+X
2010/08/26  16:25:50.556 GPS-X
2010/08/26  16:32:50.580 GPS+X
2010/08/26  16:39:50.585 GPS-X
2010/08/26  16:46:50.588 GPS+X
2010/08/26  16:54:20.598 GPS-X
2010/08/26  17:01:50.602 GPS+X
2010/08/26  17:09:20.605 GPS-X
2010/08/26  17:17:20.649 GPS+X
2010/08/26  17:25:20.632 GPS-X
2010/08/26  17:34:20.641 GPS+X
2010/08/26  17:43:20.645 GPS-X
2010/08/26  17:52:50.659 GPS+X
2010/08/26  18:03:20.688 GPS-X
2010/08/26  18:14:50.698 GPS+X
2010/08/26  18:26:50.716 GPS-X
2010/08/26  18:39:20.720 GPS+X
2010/08/26  18:53:20.722 GPS-X
2010/08/26  19:10:50.747 GPS+X
2010/08/26  19:32:20.777 GPS-X
2010/08/26  20:01:50.789 GPS+X
2010/08/28  16:53:33.090 GPS-X
2010/08/28  16:54:03.150 GPS+X
2010/08/28  18:33:22.087 GPS-X
2010/08/28  18:33:52.104 GPS+X
2010/08/29  17:53:16.241 GPS-X
2010/08/29  17:53:46.255 GPS+X
2010/09/01  23:14:47.547 GPS-X
2010/09/17  00:02:30.443 GPS+X
2010/09/17  01:39:20.546 GPS-X
2010/10/06  15:57:50.375 GPS+X
2010/10/06  15:58:10.411 GPS-X
2010/10/06  19:11:01.155 GPS+X
2010/10/06  21:05:31.288 GPS-X
2010/10/06  21:07:21.297 GPS+X
2010/10/06  21:14:01.321 GPS-X
2010/10/06  21:20:21.353 GPS+X
2010/10/06  21:26:51.360 GPS-X
2010/10/06  21:33:41.415 GPS+X
2010/10/06  21:40:31.401 GPS-X
2010/10/06  21:47:21.424 GPS+X
2010/10/06  21:54:11.459 GPS-X
2010/10/06  22:00:51.477 GPS+X
2010/10/06  22:07:41.501 GPS-X
2010/10/06  22:14:31.499 GPS+X
2010/10/06  22:21:21.533 GPS-X
2010/10/06  22:28:11.587 GPS+X
2010/10/06  22:34:51.578 GPS-X
2010/10/06  22:41:31.578 GPS+X
2010/10/06  22:48:31.579 GPS-X
2010/10/06  22:55:31.592 GPS+X
2010/10/06  23:03:01.595 GPS-X
2010/10/06  23:10:51.625 GPS+X
2010/10/06  23:19:01.624 GPS-X
2010/10/06  23:27:21.640 GPS+X
2010/10/06  23:36:01.637 GPS-X
2010/10/06  23:45:11.675 GPS+X
